"Titre court";"Titre complet";"Numéro de l'amendement";"Partie de l'amendement";"Sort de l'amendement";"Désignation de l'article";"Délibération";"Auteur";"Cosignataire(s)";"Instance";"Etape du texte";"URL Dossier législatif";"URL Texte référence";"URL Amendement";"URL Amendement format XML"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 837 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"837";"";"Rejeté";"Article 6";"Première délibération";"Maudet Damien";"  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, Mme Autain, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Caron, M. Carrière, M. Chauche, Mme Chikirou, M. Clouet, M. Coquerel, M. Corbière, M. Coulomme, Mme Couturier, M. Davi, M. Delogu, Mme Dufour, Mme Erodi, Mme Etienne, M. Fernandes, Mme Ferrer, Mme Fiat, M. Gaillard, Mme Garrido, Mme Guetté, M. Guiraud, Mme Hignet, Mme Keke, M. Kerbrat, M. Lachaud, M. Laisney, M. Le Gall, Mme Leboucher, Mme Leduc, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Pascale Martin, Mme Élisa Martin, M. Martinet, M. Mathieu, Mme Maximi, Mme Manon Meunier, M. Nilor, Mme Obono, Mme Oziol, Mme Panot, M. Piquemal, M. Portes, M. Prud'homme, M. Quatennens, M. Ratenon, M. Rome, M. Ruffin, M. Saintoul, M. Sala, Mme Simonnet, Mme Soudais, Mme Stambach-Terrenoir, Mme Taurine, Mme Taurinya, M. Tavel, Mme Trouvé, M. Vannier et M. Walter";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/837";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000837.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 840 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"840";"";"Rejeté";"Article 6";"Première délibération";"Maudet Damien";"  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, Mme Autain, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Caron, M. Carrière, M. Chauche, Mme Chikirou, M. Clouet, M. Coquerel, M. Corbière, M. Coulomme, Mme Couturier, M. Davi, M. Delogu, Mme Dufour, Mme Erodi, Mme Etienne, M. Fernandes, Mme Ferrer, Mme Fiat, M. Gaillard, Mme Garrido, Mme Guetté, M. Guiraud, Mme Hignet, Mme Keke, M. Kerbrat, M. Lachaud, M. Laisney, M. Le Gall, Mme Leboucher, Mme Leduc, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Pascale Martin, Mme Élisa Martin, M. Martinet, M. Mathieu, Mme Maximi, Mme Manon Meunier, M. Nilor, Mme Obono, Mme Oziol, Mme Panot, M. Piquemal, M. Portes, M. Prud'homme, M. Quatennens, M. Ratenon, M. Rome, M. Ruffin, M. Saintoul, M. Sala, Mme Simonnet, Mme Soudais, Mme Stambach-Terrenoir, Mme Taurine, Mme Taurinya, M. Tavel, Mme Trouvé, M. Vannier et M. Walter";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/840";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000840.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 847 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"847";"";"Rejeté";"Article 6";"Première délibération";"Maudet Damien";"  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, Mme Autain, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Caron, M. Carrière, M. Chauche, Mme Chikirou, M. Clouet, M. Coquerel, M. Corbière, M. Coulomme, Mme Couturier, M. Davi, M. Delogu, Mme Dufour, Mme Erodi, Mme Etienne, M. Fernandes, Mme Ferrer, Mme Fiat, M. Gaillard, Mme Garrido, Mme Guetté, M. Guiraud, Mme Hignet, Mme Keke, M. Kerbrat, M. Lachaud, M. Laisney, M. Le Gall, Mme Leboucher, Mme Leduc, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Pascale Martin, Mme Élisa Martin, M. Martinet, M. Mathieu, Mme Maximi, Mme Manon Meunier, M. Nilor, Mme Obono, Mme Oziol, Mme Panot, M. Piquemal, M. Portes, M. Prud'homme, M. Quatennens, M. Ratenon, M. Rome, M. Ruffin, M. Saintoul, M. Sala, Mme Simonnet, Mme Soudais, Mme Stambach-Terrenoir, Mme Taurine, Mme Taurinya, M. Tavel, Mme Trouvé, M. Vannier et M. Walter";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/847";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000847.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 939 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"939";"";"Non soutenu";"Article 6";"Première délibération";"Naillet Philippe";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/939";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000939.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 160 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"160";"";"Rejeté";"Article 6";"Première délibération";"Kamardine Mansour";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/160";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000160.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 845 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"845";"";"Rejeté";"Article 6";"Première délibération";"Maudet Damien";"  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, Mme Autain, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Caron, M. Carrière, M. Chauche, Mme Chikirou, M. Clouet, M. Coquerel, M. Corbière, M. Coulomme, Mme Couturier, M. Davi, M. Delogu, Mme Dufour, Mme Erodi, Mme Etienne, M. Fernandes, Mme Ferrer, Mme Fiat, M. Gaillard, Mme Garrido, Mme Guetté, M. Guiraud, Mme Hignet, Mme Keke, M. Kerbrat, M. Lachaud, M. Laisney, M. Le Gall, Mme Leboucher, Mme Leduc, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Pascale Martin, Mme Élisa Martin, M. Martinet, M. Mathieu, Mme Maximi, Mme Manon Meunier, M. Nilor, Mme Obono, Mme Oziol, Mme Panot, M. Piquemal, M. Portes, M. Prud'homme, M. Quatennens, M. Ratenon, M. Rome, M. Ruffin, M. Saintoul, M. Sala, Mme Simonnet, Mme Soudais, Mme Stambach-Terrenoir, Mme Taurine, Mme Taurinya, M. Tavel, Mme Trouvé, M. Vannier et M. Walter";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/845";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000845.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 281 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"281";"";"Rejeté";"Article 6";"Première délibération";"Sala Michel";"  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, Mme Autain, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Caron, M. Carrière, M. Chauche, Mme Chikirou, M. Clouet, M. Coquerel, M. Corbière, M. Coulomme, Mme Couturier, M. Davi, M. Delogu, Mme Dufour, Mme Erodi, Mme Etienne, M. Fernandes, Mme Ferrer, Mme Fiat, M. Gaillard, Mme Garrido, Mme Guetté, M. Guiraud, Mme Hignet, Mme Keke, M. Kerbrat, M. Lachaud, M. Laisney, M. Le Gall, Mme Leboucher, Mme Leduc, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Pascale Martin, Mme Élisa Martin, M. Martinet, M. Mathieu, M. Maudet, Mme Maximi, Mme Manon Meunier, M. Nilor, Mme Obono, Mme Oziol, Mme Panot, M. Piquemal, M. Portes, M. Prud'homme, M. Quatennens, M. Ratenon, M. Rome, M. Ruffin, M. Saintoul, Mme Simonnet, Mme Soudais, Mme Stambach-Terrenoir, Mme Taurine, Mme Taurinya, M. Tavel, Mme Trouvé, M. Vannier et M. Walter";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/281";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000281.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 952 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"952";"";"Rejeté";"Article 6";"Première délibération";"Sas Eva";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/952";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000952.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 848 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"848";"";"Rejeté";"Article 6";"Première délibération";"Simonnet Danielle";"  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, Mme Autain, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Caron, M. Carrière, M. Chauche, Mme Chikirou, M. Clouet, M. Coquerel, M. Corbière, M. Coulomme, Mme Couturier, M. Davi, M. Delogu, Mme Dufour, Mme Erodi, Mme Etienne, M. Fernandes, Mme Ferrer, Mme Fiat, M. Gaillard, Mme Garrido, Mme Guetté, M. Guiraud, Mme Hignet, Mme Keke, M. Kerbrat, M. Lachaud, M. Laisney, M. Le Gall, Mme Leboucher, Mme Leduc, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Pascale Martin, Mme Élisa Martin, M. Martinet, M. Mathieu, M. Maudet, Mme Maximi, Mme Manon Meunier, M. Nilor, Mme Obono, Mme Oziol, Mme Panot, M. Piquemal, M. Portes, M. Prud'homme, M. Quatennens, M. Ratenon, M. Rome, M. Ruffin, M. Saintoul, M. Sala, Mme Soudais, Mme Stambach-Terrenoir, Mme Taurine, Mme Taurinya, M. Tavel, Mme Trouvé, M. Vannier et M. Walter";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/848";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000848.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 282 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"282";"";"Rejeté";"Article 6";"Première délibération";"Maximi Marianne";"  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, Mme Autain, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Caron, M. Carrière, M. Chauche, Mme Chikirou, M. Clouet, M. Coquerel, M. Corbière, M. Coulomme, Mme Couturier, M. Davi, M. Delogu, Mme Dufour, Mme Erodi, Mme Etienne, M. Fernandes, Mme Ferrer, Mme Fiat, M. Gaillard, Mme Garrido, Mme Guetté, M. Guiraud, Mme Hignet, Mme Keke, M. Kerbrat, M. Lachaud, M. Laisney, M. Le Gall, Mme Leboucher, Mme Leduc, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Pascale Martin, Mme Élisa Martin, M. Martinet, M. Mathieu, M. Maudet, Mme Manon Meunier, M. Nilor, Mme Obono, Mme Oziol, Mme Panot, M. Piquemal, M. Portes, M. Prud'homme, M. Quatennens, M. Ratenon, M. Rome, M. Ruffin, M. Saintoul, M. Sala, Mme Simonnet, Mme Soudais, Mme Stambach-Terrenoir, Mme Taurine, Mme Taurinya, M. Tavel, Mme Trouvé, M. Vannier et M. Walter";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/282";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000282.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 303 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"303";"";"Rejeté";"Article 6";"Première délibération";"Dalloz Marie-Christine";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/303";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000303.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 283 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"283";"";"Rejeté";"Article 6";"Première délibération";"Maximi Marianne";"  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, Mme Autain, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Caron, M. Carrière, M. Chauche, Mme Chikirou, M. Clouet, M. Coquerel, M. Corbière, M. Coulomme, Mme Couturier, M. Davi, M. Delogu, Mme Dufour, Mme Erodi, Mme Etienne, M. Fernandes, Mme Ferrer, Mme Fiat, M. Gaillard, Mme Garrido, Mme Guetté, M. Guiraud, Mme Hignet, Mme Keke, M. Kerbrat, M. Lachaud, M. Laisney, M. Le Gall, Mme Leboucher, Mme Leduc, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Pascale Martin, Mme Élisa Martin, M. Martinet, M. Mathieu, M. Maudet, Mme Manon Meunier, M. Nilor, Mme Obono, Mme Oziol, Mme Panot, M. Piquemal, M. Portes, M. Prud'homme, M. Quatennens, M. Ratenon, M. Rome, M. Ruffin, M. Saintoul, M. Sala, Mme Simonnet, Mme Soudais, Mme Stambach-Terrenoir, Mme Taurine, Mme Taurinya, M. Tavel, Mme Trouvé, M. Vannier et M. Walter";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/283";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000283.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 1119 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"1119";"";"Non renseigné";"Après l'article 10";"Première délibération";"Pancher Bertrand";"  M. Naegelen, M. de Courson, Mme Youssouffa, M. Acquaviva, M. Guy Bricout, M. Castellani, M. Colombani, Mme Descamps, M. Lenormand, M. Mathiasin, M. Molac, M. Morel-À-L'Huissier, M. Serva et M. Warsmann";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_10";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/1119";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N001119.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 891 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"891 (Rect)";"";"Non renseigné";"Après l'article 9";"Première délibération";"Sas Eva";"  Mme Arrighi, M. Bayou, Mme Belluco, M. Ben Cheikh, Mme Chatelain, M. Fournier, Mme Garin, M. Iordanoff, M. Julien-Laferrière, Mme Laernoes, M. Lucas, Mme Pasquini, M. Peytavie, Mme Pochon, M. Raux, Mme Regol, Mme Rousseau, Mme Sebaihi, M. Taché, Mme Taillé-Polian et M. Thierry";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_9";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/891";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000891.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 412 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"412";"";"Non renseigné";"Avant l'article 9";"Première délibération";"Ciotti Éric";"  Mme D'Intorni, Mme Anthoine, M. Bazin, M. Boucard, M. Bourgeaux, M. Cinieri, M. Cordier, M. Descoeur, M. Di Filippo, M. Dive, M. Gosselin, M. Meyer Habib, M. Hetzel, M. Kamardine, M. Le Fur, Mme Frédérique Meunier, M. Portier, M. Seitlinger, Mme Serre, Mme Tabarot et M. Viry";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_9";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/412";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000412.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 499 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"499";"";"Non renseigné";"Avant l'article 9";"Première délibération";"Valentin Isabelle";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_9";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/499";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000499.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 1120 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"1120";"";"Non renseigné";"Article 6";"Première délibération";"Regol Sandra";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_B";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/1120";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N001120.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 229 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"229";"";"Non renseigné";"Avant l'article 9";"Première délibération";"Brulebois Danielle";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_9";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/229";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000229.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 234 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"234";"";"Non renseigné";"Avant l'article 9";"Première délibération";"Brulebois Danielle";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_9";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/234";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000234.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 118 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"118";"";"Non renseigné";"Avant l'article 9";"Première délibération";"Dive Julien";"  M. Jean-Pierre Vigier, M. Gosselin, M. Bourgeaux, M. Neuder, M. Dubois, Mme Anthoine, Mme Bazin-Malgras, M. Vatin, M. Kamardine, M. Descoeur, M. Herbillon, M. Hetzel, M. Minot, M. Bazin, Mme Valentin, Mme Corneloup, Mme Bonnivard, M. Rolland, Mme Serre et M. Viry";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_9";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/118";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000118.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 1121 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"1121";"";"Non renseigné";"Article 8";"Première délibération";"Regol Sandra";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Etat_D";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/1121";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N001121.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 471 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"471";"";"Non renseigné";"Avant l'article 9";"Première délibération";"Corneloup Josiane";;"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_9";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/471";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N000471.xml"
"LOI DE FINANCES RECTIFICATIVE POUR 2022";"Amendement n° 1118 - LOI DE FINANCES RECTIFICATIVE POUR 2022 - 1ère lecture (1ère assemblée saisie) - n° 17";"1118";"";"Non renseigné";"Après l'article 10";"Première délibération";"Bassire Nathalie";"  M. Lenormand, Mme Youssouffa, M. Serva, M. Pancher, M. Naegelen, M. Acquaviva, M. Guy Bricout, M. Castellani, M. Colombani, M. de Courson, Mme Descamps, M. Mathiasin, M. Molac, M. Morel-À-L'Huissier et M. Warsmann";"Séance publique";"1ère lecture (1ère assemblée saisie)";"https://www.assemblee-nationale.fr/dyn/16/dossiers/loi_finances_rectificative_2022";"https://www.assemblee-nationale.fr/16/textes/0017.asp#D_Article_10";"https://www.assemblee-nationale.fr/dyn/16/amendements/0017/AN/1118";"https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L16PO791932B0017P0D1N001118.xml"
